Timestamp,Price
2021-12-25 04:00:00,49228.2012773526
2021-12-25 05:00:00,49096.3015540604
2021-12-25 06:00:00,49078.2231194042
2021-12-25 07:00:00,49236.4764248034
2021-12-25 08:00:00,49146.100913166
2021-12-25 09:00:00,48981.9343498699
2021-12-25 10:00:00,49035.1424373954
2021-12-25 11:00:00,49026.3135370318
2021-12-25 12:00:00,49115.7054311608
2021-12-25 13:00:00,49103.6325610674
2021-12-25 14:00:00,49052.947812679
2021-12-25 15:00:00,49181.7901534262
2021-12-25 16:00:00,49112.7388168372
2021-12-25 17:00:00,49226.2840272663
2021-12-25 18:00:00,49171.7667815856
2021-12-25 19:00:00,49122.2633843556
2021-12-25 20:00:00,49024.7474876842
2021-12-25 21:00:00,49235.6896701275
2021-12-25 22:00:00,49244.8493940981
2021-12-25 23:00:00,49212.3417149728
2021-12-26 00:00:00,49210.8140106269
2021-12-26 01:00:00,49227.8274643835
2021-12-26 02:00:00,49130.122193911
2021-12-26 03:00:00,49116.2058610093
2021-12-26 04:00:00,49153.6530788165
2021-12-26 05:00:00,49067.7302897945
2021-12-26 06:00:00,49220.0843864874
2021-12-26 07:00:00,49202.460373483
2021-12-26 08:00:00,49162.1089789741
2021-12-26 09:00:00,49093.6341816919
2021-12-26 10:00:00,49190.8951029696
2021-12-26 11:00:00,49096.2354880317
2021-12-26 12:00:00,49159.3412013362
2021-12-26 13:00:00,49188.034118821
2021-12-26 14:00:00,49162.4841562242
2021-12-26 15:00:00,49174.4879704818
2021-12-26 16:00:00,49204.7176488156
2021-12-26 17:00:00,49241.8498918963
2021-12-26 18:00:00,49206.7049126371
2021-12-26 19:00:00,49211.9327790271
2021-12-26 20:00:00,49194.362872823
2021-12-26 21:00:00,49241.016229179
2021-12-26 22:00:00,49366.1621814251
2021-12-26 23:00:00,49272.2051421282
2021-12-27 00:00:00,49237.9111838839
121,49172.0897968613
122,49319.7654840436
123,49159.5292689109
124,49174.5205680874
125,49199.972331486
126,49242.9400974791
127,49236.3343654253
128,49310.9479913905
129,49183.2544912779
130,49262.4633636727
131,49137.9561561374
132,49185.0600444933
133,49267.3865600111
134,49248.1875282378
135,49218.7289879176
136,49183.0738837073
137,49225.5444128499
138,49275.5293431864
139,49241.1033109391
140,49200.8040784046
141,49186.4592161611
142,49278.7502072225
143,49415.4175988294
144,49294.624631556
145,49229.2124126972
146,49280.8864969629
147,49280.5926831041
148,49246.4331790975
149,49216.7310420668
150,49196.0128980147
151,49219.4123475169
152,49166.7091310095
153,49120.5820677848
154,49306.9019986496
155,49169.9319108443
156,49120.8029361558
157,49172.6673230947
158,49229.5553987232
159,49117.0466934582
160,49267.66388639
161,49207.4758764871
162,49336.914785346
163,49223.1315514392
164,49224.5308972706
165,49398.4423449383
166,49219.8411961585
167,49257.5894556106
